timestamp,job_id,task_index,machine_id,event_type,cpu_request,memory_request
41756,373,9,54,1,0.14128267622413146,0.23806869364937935
41762,373,9,54,3,0.29491847958566836,0.1236606014666344
41770,128,0,2,0,0.3719397987881896,0.4798054555307999
41774,262,0,30,1,0.07075183456431003,0.3690041972399134
41800,128,0,2,1,0.22186738626858155,0.32451782330976386
41844,128,0,2,5,0.2151174345535942,0.4265942760956745
41919,830,1,49,0,0.1136584441975276,0.1703186832637873
41922,876,0,13,0,0.2182212563408013,0.39113095738815773
41922,287,2,54,4,0.26722076614685003,0.34553889544435623
41927,830,1,49,1,0.4198686148699002,0.4124852035735126
41929,997,0,34,0,0.4207534397560324,0.21034349759041238
41932,830,1,49,4,0.3461897200056699,0.4994058006688615
41938,997,0,34,1,0.10310639033153264,0.48437880640625935
41952,876,0,13,1,0.30469852588606283,0.24159016083014928
41961,997,0,34,4,0.44021552345661524,0.47994674753757116
41966,490,4,79,4,0.44542012473707393,0.46861778192807707
41998,975,7,14,0,0.08647035214304297,0.37540581090307074
42027,876,0,13,4,0.2808986502150335,0.25905348351923146
42050,975,7,14,1,0.09002845664628771,0.05513827888040085
42072,969,7,75,0,0.297625584615035,0.2129626953705558
42074,975,7,14,4,0.07937865008380163,0.08717049395337502
42075,356,0,25,0,0.22911397551424273,0.06863427076678222
42107,969,7,75,1,0.4848617880359127,0.014189997046241317
42123,356,0,25,1,0.023263573662823687,0.11249595444408221
42126,969,7,75,5,0.07132643712101863,0.48183358926616143
42137,280,1,7,0,0.4069708058207633,0.41722916411938993
42141,356,0,25,3,0.12122426876831105,0.18211266188447825
42196,280,1,7,1,0.25425414367655375,0.3050770590517987
42206,280,1,7,4,0.3635816337157693,0.10463234947313273
42358,612,7,21,0,0.22644284570860254,0.45767420767238776
42376,612,7,21,1,0.026007748357707257,0.35500993427110644
42381,493,7,76,0,0.16834800968245248,0.40148037910640016
42415,493,7,76,1,0.148561485151759,0.1813491771711673
42471,493,7,76,4,0.27510433597484235,0.10081636799555996
42486,706,4,16,0,0.3138307760937815,0.045222010220902976
42538,706,4,16,1,0.12927779292581068,0.4927945329754971
42551,262,0,30,4,0.02145508362911456,0.3299328506226472
42581,751,3,13,0,0.4157725537382467,0.20500396452484443
42599,722,6,72,0,0.31621282441712567,0.3702107662130491
42622,751,3,13,1,0.287816247906987,0.10708417076994528
42630,722,6,72,1,0.07457480635818133,0.4699876593395483
42654,891,1,70,0,0.3637178454923871,0.04637161453758687
42663,891,1,70,1,0.47884386066357615,0.3577959211477581
42676,612,7,21,4,0.023339788465411255,0.010805307821521122
42738,128,2,47,0,0.376271548381886,0.22786636763015597
42746,751,3,13,4,0.32312620035816125,0.34885483398243206
42774,256,7,43,0,0.4683467483365752,0.4164169955935176
42789,128,2,47,1,0.0659817420964476,0.2791447539828418
42818,256,7,43,1,0.3206067810472771,0.23173711486913223
42906,128,2,47,4,0.11776781377698482,0.4858972070807832
42949,960,1,72,0,0.37838191402433474,0.44738026818065324
42953,960,1,72,1,0.17158058619061162,0.05126433930138533
43029,706,4,16,4,0.2154427936702896,0.46872957847698216
43124,960,1,72,4,0.44601746585010477,0.024069833604813587
43147,495,7,49,0,0.42178992396126797,0.21767723409130887
43162,187,1,27,0,0.4770594724863338,0.4928829455121718
43164,891,1,70,4,0.2215354258007721,0.03960473917630349
43166,495,7,49,1,0.042258256596504215,0.45468050870667276
43189,408,0,43,0,0.34025104104819004,0.4481384895831027
43201,187,1,27,1,0.2799275636351727,0.362039679865206
43210,318,1,80,0,0.3450427796312027,0.23256741132460693
43217,318,1,80,1,0.10893647437477015,0.4361554962553306
43244,408,0,43,1,0.36071297083212095,0.050621065431599534
43250,495,7,49,4,0.44280158195080077,0.15067136879783627
43265,722,6,72,4,0.15591012715187916,0.3529162827529168
43314,239,9,63,0,0.3297885216768596,0.15977539557030407
43336,256,7,43,4,0.09843358108455243,0.35073548166293217
43370,239,9,63,1,0.4943875084012087,0.47884842877026923
43381,918,1,95,0,0.27456099858706895,0.27930713455628686
43386,302,4,66,0,0.2027257474571716,0.1925122304816629
43396,918,1,95,1,0.47575624905638214,0.31609538768432766
43399,962,6,88,0,0.34115950873105877,0.04436551276333435
43412,918,1,95,4,0.21371011523705258,0.17674330196355637
43430,302,4,66,1,0.17761599380985274,0.31814800043728914
43435,962,6,88,1,0.2649722501471605,0.18678144299319327
43446,408,0,43,4,0.06888999619925217,0.2797343458641501
43458,318,1,80,4,0.412051320931909,0.3201033045543978
43491,239,9,63,4,0.3791367081664068,0.14290624336450658
43514,600,7,40,0,0.06822301182938777,0.4008245428070151
43518,346,0,23,0,0.013583428293920435,0.1555686432432075
43528,346,0,23,1,0.12855365592817672,0.0873362210000786
43538,600,7,40,1,0.21632687360309213,0.08175381502529824
43557,187,1,27,4,0.2302710945328005,0.40766093603213177
43633,965,9,30,0,0.03765584331202472,0.4731164830646206
43637,965,9,30,1,0.028217086196948113,0.11239616424832319
43686,678,1,19,0,0.03934130162136732,0.4594207338990039
43690,678,1,19,1,0.3214929726327113,0.1372909650973844
43709,592,8,79,0,0.06125215146559238,0.3199955587365747
43746,592,8,79,1,0.39411467235550485,0.49879263171002786
43751,342,6,19,0,0.37737692788937455,0.1091389371064999
43788,569,5,89,0,0.40260137752445296,0.2554450505813272
43791,360,3,3,0,0.08896310520129795,0.3930980800484961
43801,346,0,23,4,0.2972243094650706,0.32452600652017083
43802,302,4,66,4,0.30550344874887425,0.3605434258417253
43803,342,6,19,1,0.22243195128267135,0.2826731703076954
43811,678,1,19,4,0.40971183363607305,0.39298017330564633
43815,100,6,27,0,0.303568155561853,0.4961419709626153
43819,100,6,27,1,0.2218129310162026,0.21225390564690888
43821,569,5,89,1,0.15150195866387947,0.4103301552168459
43835,144,1,11,0,0.043884891932104174,0.18049592210118628
43836,144,1,11,1,0.11049593932456887,0.3605872480894508
43850,360,3,3,1,0.34738173286111895,0.2886939502841148
43863,962,6,88,4,0.27855020867444635,0.2348995099799065
43866,569,5,89,4,0.3993438134785327,0.011183050410946142
43908,965,9,30,5,0.23319908092070715,0.2657664590221671
43927,299,3,39,0,0.06999329888575803,0.08966937233281039
43937,342,6,19,4,0.33678287712442506,0.2836800890997034
43941,299,3,39,1,0.4684621959599922,0.4713645809687397
43955,350,9,47,0,0.27750102118231085,0.1774124332237186
43987,939,7,62,0,0.3792751102577234,0.12013650044870901
43997,350,9,47,1,0.17356508540003535,0.20644766340903645
44016,144,1,11,4,0.2582113697818947,0.026000966951159277
44021,299,3,39,4,0.22661280950126206,0.4177433365339535
44025,939,7,62,1,0.3481471611696932,0.1562094398992652
44081,100,6,27,4,0.04479332230906839,0.44713488768862986
44103,575,7,65,0,0.2348775494288619,0.26546345981688924
44106,575,7,65,1,0.10314707206981374,0.021099102215691123
44107,350,9,47,4,0.03402697952519624,0.09856294024467077
44151,575,7,65,4,0.43059197182556386,0.49160563999502155
44169,275,3,85,0,0.05286847791723735,0.4945507684349566
44180,592,8,79,4,0.35269561203988087,0.21739058894694635
44205,275,3,85,1,0.29009206571870444,0.26883018396294933
44223,600,7,40,4,0.46586976429324756,0.3967041975707779
44224,360,3,3,4,0.1652831412139895,0.3601063458831087
44237,357,0,46,0,0.09288317176075418,0.24409748096532694
44288,357,0,46,1,0.23231289827434987,0.31789346875642843
44327,627,2,82,0,0.07141727544233273,0.39942038035275296
44336,627,2,82,1,0.49778261654727085,0.1973424039416501
44339,627,2,82,4,0.30003481793085907,0.16939635537178033
44377,201,2,99,0,0.20081263584906095,0.02425293310859743
44391,347,9,78,0,0.3150428512552805,0.37875818393022864
44402,347,9,78,1,0.43254858955525954,0.12400840307531982
44417,201,2,99,1,0.1958145732065481,0.4581094309321418
44487,361,6,47,0,0.09826924880202566,0.35843707854656076
44505,361,6,47,1,0.22320327901853937,0.201814480741152
44506,357,0,46,4,0.17095260777772794,0.33826307658683397
44548,361,6,47,4,0.44931303455779775,0.043243798410102965
44560,539,8,65,0,0.3995600386980874,0.44404750005800464
44601,539,8,65,1,0.3366389580179055,0.4116726419140662
44602,939,7,62,4,0.28160926705192557,0.35222195326648564
44767,440,1,95,0,0.13292173686165676,0.18024958144777473
44773,275,3,85,4,0.45883730549203106,0.06530162754876673
44780,440,1,95,1,0.15353416124470917,0.3126236686290725
44791,201,2,99,4,0.05932652939447807,0.2277498904899497
44852,440,1,95,4,0.2983449701828612,0.16410843292486654
44858,108,7,7,0,0.2992528851404732,0.37407094007526454
44874,108,7,7,1,0.2052864200390374,0.0932444706552438
44896,361,3,83,0,0.3014181323089415,0.11591312726639796
44913,361,3,83,1,0.49629778025851023,0.05300030566011133
44971,539,8,65,4,0.0542574660678633,0.3605077073213302
45002,222,5,22,0,0.4597352563410255,0.44308370905032796
45002,1,7,42,0,0.04717303077324532,0.07315106373621812
45009,490,7,86,0,0.4302067311652273,0.33370500692958277
45045,490,7,86,1,0.2112380785890909,0.32982615652338526
45054,260,9,36,0,0.4251349133870105,0.40299106319882466
45057,1,7,42,1,0.2965353919150853,0.20614723956603787
45058,222,5,22,1,0.3532607366400787,0.3443003592142149
45058,571,7,5,0,0.24122695634824784,0.1465783448568515
45058,260,9,36,1,0.418304105264428,0.056334877881059314
45070,571,7,5,1,0.3068635169890627,0.37028233091537877
45091,228,5,52,0,0.2931764745543295,0.14044936505006064
45095,571,7,5,4,0.24755851965912554,0.07865006712238669
45116,1,7,42,4,0.3512857184512687,0.21171399503518878
45124,260,9,36,4,0.4392502078225283,0.35541070998786917
45124,602,6,14,0,0.4909758388522372,0.13090467289873828
45128,228,5,52,1,0.017041400904107,0.020222121592330413
45134,361,3,83,4,0.4042213789251672,0.14051567263853504
45134,228,5,52,4,0.49687876954343263,0.09985807841193167
45155,602,6,14,1,0.3282798034718702,0.2364917654594831
45162,851,8,89,0,0.05776417567253626,0.4256528025657758
45179,851,8,89,1,0.3443798408101127,0.18632382304160708
45223,490,7,86,4,0.414496952106669,0.02775619111760233
45227,476,9,49,0,0.29230815652577935,0.1598796133461939
45263,513,1,42,0,0.4449714567797747,0.4050447109896154
45270,222,5,22,4,0.14598420736844192,0.3162963336950793
45277,476,9,49,1,0.10485597805534493,0.1745581746484452
45285,513,1,42,1,0.3449868986639655,0.1892340335495723
45318,867,9,39,0,0.05404600600492377,0.3873292673877222
45366,867,9,39,1,0.43817298684356437,0.48778168787434323
45406,54,8,14,0,0.12481928216875814,0.019629226545955423
45416,54,8,14,1,0.060781995975589836,0.35417862927443894
45435,513,1,42,4,0.014415390336541002,0.41642887165924053
45482,851,8,89,4,0.08850032491440782,0.3886838149951638
45489,108,7,7,4,0.18793306813992158,0.4762857456248961
45501,476,9,49,6,0.3533901490904698,0.3400641794689682
45509,54,8,14,4,0.49900895322354755,0.4304880732630606
45516,347,9,78,4,0.21868946342642778,0.011087957784995798
45520,95,5,3,0,0.46462693020737117,0.1730017339122368
45531,95,5,3,1,0.31605265324487564,0.21424896145916889
45616,867,9,39,4,0.49188749284955524,0.05490170760744537
45653,330,1,59,0,0.2876340392185612,0.30331411604849434
45663,362,6,59,0,0.1500563173722735,0.30204478355089986
45673,330,1,59,1,0.4779827452067408,0.4467473754768569
45679,362,6,59,1,0.22651121566720572,0.051769137168741826
45693,362,6,59,3,0.19651657024846178,0.059067555831054566
45699,95,5,3,4,0.48336750505494747,0.3060133615639151
45699,330,1,59,4,0.15147738676867262,0.22424634711884137
45708,69,1,87,0,0.29851703237654936,0.05371886234804691
45740,24,1,89,0,0.13299067779852713,0.2863962741284237
45753,69,1,87,1,0.2559017188522628,0.39119281846045734
45757,584,8,11,0,0.2010222275386014,0.30408061481809345
45761,560,2,68,0,0.22205706065681807,0.06500512045473006
45763,560,2,68,4,0.2598508017191731,0.3851199196694817
45763,560,2,68,1,0.36343844733234354,0.40345267113088784
45767,24,1,89,1,0.21364590899459437,0.4251631171837111
45772,602,6,14,4,0.24279037041844034,0.19392499822266362
45790,584,8,11,1,0.30738032226499123,0.3866466384681805
46010,670,4,96,0,0.0944044572365255,0.040485153170438125
46013,69,1,87,4,0.31327822975408254,0.14861409579531895
46023,82,6,18,0,0.04129452293710169,0.025493818736357338
46043,670,4,96,1,0.2654176795443045,0.47174648989581774
46051,82,6,18,1,0.4428413535008309,0.252901334938355
46067,670,4,96,4,0.38777285412832957,0.3733064773864747
46068,635,8,3,0,0.28899275254948464,0.1933452775248238
46093,635,8,3,1,0.02015646960483555,0.46590722635889353
46164,635,8,3,4,0.41052553401876385,0.20621338651128146
46255,865,0,72,0,0.4818522221344995,0.19113402506489238
46297,806,8,43,0,0.4435015109066937,0.044181209386552005
46305,865,0,72,1,0.19534961201439507,0.07311097377006198
46307,806,8,43,1,0.022518090089789177,0.4863086969796622
46381,382,1,83,0,0.4373660630150691,0.3062244925686123
46396,24,1,89,3,0.4874423969528362,0.02348440071880349
46403,18,2,72,0,0.4355902380969415,0.04169657782241447
46410,382,1,83,1,0.1452613105803846,0.32215787850238264
46435,18,2,72,1,0.2901684525036779,0.26354871235997024
46451,788,8,14,0,0.23456056808944162,0.3768889059104405
46453,788,8,14,1,0.3432579683270707,0.497651828524196
46455,788,8,14,4,0.04309205954340511,0.47232471601077575
46455,960,0,67,0,0.19912890209755496,0.11313940624847561
46471,82,6,18,4,0.11783246484449897,0.2003802625229606
46475,614,1,72,0,0.3638945196015981,0.16050774254235617
46484,614,1,72,1,0.3886003083922852,0.20785593576159117
46514,960,0,67,1,0.27759756355190646,0.0533371249904724
46517,614,1,72,4,0.25021842647868375,0.27428366540241167
46549,18,2,72,4,0.22295202082076876,0.3892010313077766
46555,501,7,85,0,0.17913050049642631,0.09055686577246388
46555,382,1,83,4,0.4079996179213816,0.011229299672725394
46557,584,8,11,4,0.24193658023769685,0.2706049203654795
46567,423,3,74,0,0.2953153373642868,0.2317142346504488
46572,806,8,43,4,0.4769971533746514,0.024878899972411495
46590,954,6,90,0,0.130131805259448,0.4212910884946262
46595,698,4,14,0,0.2531162810411647,0.1628277422427948
46596,416,7,3,0,0.14538732280787237,0.19336338731982025
46605,501,7,85,1,0.10994404401089802,0.28148308120571036
46617,423,3,74,1,0.46139221614165404,0.48437870274844097
46627,416,7,3,1,0.30523625857676673,0.285939496117156
46628,954,6,90,1,0.3094644353387548,0.27539436915618215
46635,698,4,14,1,0.14699140023553756,0.07710073628680868
46653,954,6,90,4,0.2648669721716335,0.12961363175078616
46702,865,2,79,0,0.0881480670321573,0.2770469158490266
46718,597,9,56,0,0.49221652774796815,0.27751263005335075
46720,698,4,14,4,0.14837510317879538,0.11075884308838897
46734,597,9,56,1,0.026186076651267053,0.4243401843087552
46742,416,7,3,4,0.19302786008305148,0.201887090197044
46749,865,2,79,1,0.4828289677580238,0.3573180820889892
46753,597,9,56,4,0.3237992502765687,0.45929742628246417
46769,685,2,3,0,0.42826325253689596,0.12535683593088376
46784,977,2,32,0,0.10587922011819256,0.17349262352411232
46797,977,2,32,1,0.05667599402325724,0.2585224135024987
46804,378,9,46,0,0.4793075077069817,0.1433163364514738
46822,865,0,72,4,0.17449787821940416,0.30022877107322904
46822,685,2,3,1,0.373603944354432,0.22528509872786
46827,378,9,46,1,0.1356386513643249,0.26912295367510075
46841,685,2,3,4,0.25779651692668415,0.20471995250553882
46896,766,0,37,0,0.23207886081044307,0.38528095707769217
46915,766,0,37,1,0.185163478517659,0.40523600753676114
46943,766,0,37,4,0.3462140647053851,0.23403246787022933
46986,378,9,46,4,0.3104429905845337,0.3024146903433352
47071,977,2,32,4,0.4498572613687446,0.45993726700718285
47112,346,1,18,0,0.4576408286594037,0.12288401357186345
47120,346,1,18,1,0.3269474559902008,0.3215979141657784
47125,688,5,46,0,0.11054213073418455,0.03046048504942677
47128,688,5,46,1,0.22385246233720357,0.2232999135269977
47184,423,3,74,4,0.050482541092646147,0.19814462279863182
47204,960,0,67,4,0.329342140770647,0.4585861567737534
47246,771,3,94,0,0.3456873420155531,0.16356250591027313
47252,865,2,79,4,0.27089913483922196,0.03952731744404683
47254,771,3,94,1,0.05208513002418,0.21254126947633697
47263,501,7,85,4,0.4489641596863663,0.24873346756679204
47270,709,5,16,0,0.1599722961540555,0.07388337593507438
47281,689,8,50,0,0.18904235978333506,0.3174438882614269
47288,688,5,46,4,0.26151453560731225,0.31901964724389
47299,689,8,50,1,0.19928224399134523,0.3991745684480018
47318,709,5,16,1,0.036161386448973196,0.4976998159112422
47338,518,4,44,0,0.21799391371065935,0.41729906505198716
47358,771,3,94,4,0.35639823056306214,0.1093895208633792
47365,618,0,35,0,0.46317491348957607,0.4544203537135302
47378,518,4,44,1,0.08109885324744222,0.3000148312284669
47378,379,1,14,0,0.05585801699264366,0.14539497969917292
47388,618,0,35,1,0.28615214729836974,0.23175306573585247
47435,379,1,14,1,0.3461092746590507,0.04339842922697642
47454,518,4,44,4,0.057869136477947704,0.22368571569042217
47508,893,6,82,0,0.2519734681071708,0.07187236280044833
47517,893,6,82,1,0.08304571477697889,0.08581899861887546
47577,142,7,79,0,0.36463572884981493,0.02226229976629464
47586,993,5,61,0,0.22953879601048285,0.2849556479327541
47598,993,5,61,1,0.033011196112630696,0.3270795496594198
47611,183,2,92,0,0.4635751523972368,0.07910764535824905
47612,183,2,92,1,0.14649572959037038,0.22750981713635707
47613,529,1,11,0,0.3499634278608905,0.014562436679489029
47624,142,7,79,1,0.34203045601587956,0.028832217741910207
47638,529,1,11,1,0.2147563085831661,0.48866014836042176
47719,689,8,50,4,0.2656230046923285,0.27542395785367724
47772,993,5,61,4,0.31436334460799825,0.49930714721583624
47776,142,7,79,4,0.48915122056786453,0.2587045220641577
47784,893,6,82,4,0.05309662559604597,0.20849022144260299
47791,529,1,11,4,0.14477710857169063,0.07567928414909171
47828,379,1,14,4,0.42276092969182233,0.4085510549867351
47904,346,1,18,4,0.24473751613186834,0.38456404319839155
47951,183,2,92,3,0.3128383654752694,0.3557259632768102
47961,854,0,22,0,0.36352947331946667,0.0899572782360629
47975,854,0,22,1,0.15525238703535024,0.3084679909376645
47998,640,4,78,0,0.02825744561791465,0.24529843805632565
48043,528,5,22,0,0.3276751530255558,0.4909263309804048
48048,640,4,78,1,0.431899122298366,0.14326105261780556
48071,506,3,40,0,0.2735154017212403,0.2931168864346774
48099,528,5,22,1,0.04315585289487417,0.3329101579803601
48105,709,5,16,4,0.4075258179446959,0.3517122304350009
48118,506,3,40,1,0.2412412568081215,0.41345489410729425
48128,854,0,22,4,0.461952742023314,0.1878612547012597
48132,640,4,78,4,0.46491553699525845,0.3300666142825686
48145,887,1,6,0,0.19648846188694716,0.2580303642997689
48173,887,1,6,1,0.31709128689555766,0.29606966436991483
48254,506,3,40,4,0.2541826639976554,0.3211454703839892
48264,626,5,54,0,0.012204116485211162,0.33517610589996627
48296,184,9,3,0,0.33341475420871125,0.11880145027288341
48300,626,5,54,1,0.0739008295255634,0.4482745210155284
48308,438,6,37,0,0.09550199037411801,0.041060243214951865
48313,438,6,37,1,0.3537753482305572,0.27859372279328865
48319,184,9,3,1,0.2206704764147082,0.05763996478394814
48323,184,9,3,4,0.4501538019039622,0.26825155844605375
48353,572,1,98,0,0.3922745753649562,0.3479407546315422
48401,572,1,98,1,0.1871837302053704,0.1205523982122107
48415,528,5,22,4,0.3390612940619082,0.16906823541273222
48423,438,6,37,4,0.0797497454972678,0.055413701312319964
48432,618,0,35,4,0.13880998267989392,0.2491153911553219
48444,626,5,54,4,0.40690199711941466,0.014583846710085727
48503,117,0,55,0,0.4941114957659279,0.3355439513172655
48515,706,6,57,0,0.1654300858766778,0.3224153872085462
48516,117,0,55,1,0.2180755459414343,0.20205850866965458
48517,706,6,57,1,0.07430439141181062,0.22985218752699918
48519,243,8,37,0,0.4011348137981688,0.3657019941280426
48554,191,4,98,0,0.2587881723659967,0.20941637550643483
48555,161,3,82,0,0.08131437034809669,0.3070009505526591
48555,172,3,74,0,0.24528498651119887,0.30349365179869897
48558,172,3,74,1,0.3802328256890978,0.2067123719488483
48561,243,8,37,1,0.24428270639802216,0.2282880382043574
48564,508,8,10,0,0.4581072316115675,0.33564813312903424
48564,847,2,65,0,0.07288673309373943,0.4763440076932732
48577,268,1,8,0,0.3698539793234477,0.09069562043393578
48585,508,8,10,1,0.47351616778851885,0.29583986091689396
48597,191,4,98,1,0.1871979450767287,0.145127403251446
48598,508,8,10,4,0.1875853415199382,0.011763069821070296
48602,161,3,82,1,0.020765579693228634,0.47734700414428527
48606,847,2,65,1,0.2023101155594452,0.20686207995125702
48619,584,7,53,0,0.30211943427814947,0.1238500151933574
48633,584,7,53,1,0.19482818499875543,0.31472941423549095
48633,268,1,8,1,0.2802803598315804,0.3768303074380942
48674,572,1,98,4,0.04996093797930922,0.03878511676633597
48696,920,9,46,0,0.09402859767247024,0.2322540671412098
48714,920,9,46,1,0.4909148278263092,0.3641490941907883
48771,172,3,74,4,0.3573888338437954,0.2889800028015955
48773,920,9,46,4,0.39598054503999275,0.1833598616060044
48848,771,6,69,0,0.12242500161669223,0.07770377978486644
48895,268,1,8,4,0.4318076915146031,0.3158488413810056
48903,771,6,69,1,0.102836973054073,0.04734882606334109
48923,990,9,42,0,0.3525569217644008,0.17953914661787224
48937,243,8,37,4,0.34418440926413124,0.1926785768495758
48959,990,9,42,1,0.21264538851706644,0.25739758778018546
48967,584,7,53,3,0.1841378233146876,0.22994656300374514
48969,990,9,42,4,0.39918570302649564,0.1781519128307953
49013,117,0,55,4,0.28128615681962504,0.4248609076161241
49019,706,6,57,4,0.05110190926777285,0.37852572786808225
49068,867,6,94,0,0.44700002007338047,0.19824215751876653
49068,161,3,82,4,0.07989528430468973,0.40805397160919543
49075,867,6,94,1,0.1482588724472726,0.0996646736748562
49084,700,1,0,0,0.19116548931039287,0.14428768533355077
49087,847,2,65,4,0.026227792748836125,0.13930016622670768
49130,404,5,54,0,0.09133681595982654,0.03673466544825256
49139,700,1,0,1,0.09662167791942126,0.028758252438859964
49160,404,5,54,1,0.1468825426074319,0.09631524687546307
49198,700,1,0,4,0.3293948035490088,0.2414575386723137
49210,191,4,98,6,0.1651697724290359,0.15956223187841942
49222,887,1,6,4,0.024060187642601035,0.17825531152476895
49252,404,5,54,4,0.3105491834647991,0.37477660264317647
49260,551,9,4,0,0.37020659110078136,0.17619604704163833
49264,248,4,87,0,0.3718763908199829,0.3701082922581877
49268,551,9,4,1,0.037300604669432066,0.13009195770752874
49307,248,4,87,1,0.4007868329782984,0.4021529979699517
49362,248,4,87,4,0.42180152793866443,0.17133929947824456
49367,867,6,94,4,0.0977922351617376,0.19378295896379555
49390,998,7,44,0,0.48177366013100487,0.2964502432760006
49404,998,7,44,1,0.03625985305048688,0.34897689543923627
49512,397,8,22,0,0.1423726541178724,0.33387673714321753
49542,397,8,22,1,0.2831052855786192,0.02043420087347463
49597,397,8,22,4,0.3477996043508727,0.386719306954849
49610,771,6,69,4,0.19771621943503542,0.012280962571383183
49663,308,9,56,0,0.2163406147233092,0.027543691339828237
49665,308,9,56,1,0.4554756970228541,0.24661514058509693
49695,998,7,44,4,0.2050202883936166,0.19510381380491185
49726,425,6,89,0,0.4224224535429033,0.0988250940158508
49746,425,6,89,1,0.4324979410205779,0.2478480956372666
49769,242,0,20,0,0.48643643534406594,0.3093267615636424
49783,551,9,4,4,0.180222088639926,0.26600821678873043
49784,242,0,20,1,0.030176876491877745,0.3449581255281468
49790,739,7,21,0,0.21171097233531375,0.24802809402210613
49794,739,7,21,1,0.4388090760117028,0.14091295834113654
49814,705,2,30,0,0.11579888494526394,0.013582216390690875
49849,705,2,30,1,0.17012885686881674,0.35605650165795616
49941,308,9,56,4,0.34069496401804206,0.25419399522730945
49950,425,6,89,4,0.09493307960163594,0.3175418612466629
49968,657,4,9,0,0.3005412956412401,0.41383432983683605
49989,705,2,30,4,0.4512914589556364,0.35632253040622897
50027,657,4,9,1,0.33637293024819337,0.18260840926105543
50037,970,7,4,0,0.48309301670439503,0.38779923667865424
50044,150,2,35,0,0.30846910488451545,0.013179865479628633
50052,150,2,35,1,0.18833005286798102,0.4255663852625495
50065,970,7,4,1,0.27727965758296147,0.05984760411549851
50093,150,2,35,4,0.4008071207419157,0.35781526671073927
50125,657,4,9,4,0.3894858394000791,0.044637145998014535
50206,525,2,49,0,0.4245729046533722,0.3518074281509305
50237,823,1,77,0,0.4364266033991817,0.29434072718334076
50238,823,1,77,1,0.06921338651182281,0.33765986272115617
50251,739,7,21,4,0.17859929849947312,0.28202222279452843
50253,525,2,49,1,0.30270509232523707,0.38680633981869555
50262,195,3,92,0,0.47894475147114857,0.4332860996555719
50264,932,5,72,0,0.44364168297586926,0.10034965175294794
50287,823,1,77,4,0.416456617667386,0.15825132790060203
50293,195,3,92,1,0.27009588476430396,0.1988578472624557
50299,195,3,92,4,0.11722899201796937,0.06266098794465381
50302,932,5,72,1,0.20624234126781185,0.05842156357384559
50328,476,0,79,0,0.437981815822899,0.16786704949852635
50345,476,0,79,1,0.39652519785707563,0.41376583213256346
50359,919,9,71,0,0.2524170876537227,0.4221815258331342
50360,919,9,71,1,0.06198180370459406,0.14449539355452104
50460,948,1,54,0,0.0953108174785775,0.2582429420019747
50509,948,1,54,1,0.014888408044453025,0.47844755797272814
50545,948,1,54,3,0.18887978361338326,0.4836607056086319
50560,307,7,54,0,0.05092661545879394,0.35229490231627103
50595,932,5,72,4,0.32028842790502926,0.07244389285971536
50614,307,7,54,1,0.49659318398791646,0.3708648347617891
50615,196,2,14,0,0.2364214562661994,0.04827950108697466
50627,831,1,13,0,0.4071186645383762,0.43918925144676396
50658,196,2,14,1,0.2545071356814799,0.21066536215749268
50677,831,1,13,1,0.2088720051347474,0.21544805385321086
50687,469,7,38,0,0.3407021890993084,0.42283301787315936
50700,196,2,14,3,0.4468763126227625,0.20214174137267005
50715,607,0,32,0,0.15234213746553646,0.24673002056649582
50721,469,7,38,1,0.42662189549185475,0.4443939367653422
50742,831,1,13,3,0.04243183605575633,0.1969889642913539
50744,242,0,20,3,0.097041751006705,0.27033935296343503
50771,607,0,32,1,0.41294070516425324,0.060226572626012644
50936,321,8,32,0,0.3509042848068977,0.21041055912948065
50970,785,4,4,0,0.21004588852719172,0.03547923471516731
50977,525,2,49,4,0.3038316551802482,0.35086152337032206
50995,321,8,32,1,0.380312980486621,0.04710127958306199
50999,785,4,4,1,0.06409577467481295,0.04614174795460994
51005,434,3,55,0,0.20058760218364086,0.09039788858181834
51020,321,8,32,4,0.16624304629169964,0.22346684419355498
51030,434,3,55,1,0.4147639353791164,0.37562972515886434
51039,136,0,53,0,0.27733142990526816,0.09812559272050758
51041,136,0,53,1,0.3075890502062857,0.010117928174022111
51048,93,9,80,0,0.19015244256896308,0.29963673646245087
51098,93,9,80,1,0.0312935606875736,0.452950204437362
51120,307,7,54,4,0.09581875645224333,0.47353295038634136
51122,568,8,24,0,0.25741225429971354,0.18727506389487428
51125,970,7,4,4,0.11003909797345147,0.04111996692081563
51126,785,4,4,4,0.18393048311197413,0.48932019714903785
51161,136,0,53,4,0.16690191223592898,0.197700777945889
51165,568,8,24,1,0.4132917152318516,0.3998103209931894
51202,979,1,79,0,0.27427195426092993,0.14354944636369832
51226,5,3,85,0,0.4510091345055715,0.43820613800563246
51227,517,8,4,0,0.1505456016555178,0.24956582432990213
51239,568,8,24,4,0.4274603589010339,0.4929145938480592
51257,979,1,79,1,0.185064922070899,0.4627007838353971
51266,5,3,85,1,0.1328580236751829,0.3202180510451493
51270,469,7,38,4,0.354646554768358,0.2547912320349278
51283,517,8,4,1,0.1465444549506676,0.16188804471422147
51332,476,0,79,4,0.14464283434754321,0.3906392391157618
51351,517,8,4,4,0.47141211868478905,0.45385760277372156
51393,862,0,14,0,0.04913204314937202,0.05813313863018013
51420,862,0,14,1,0.2739825432164543,0.1250779360331058
